student_id,name,branch,cgpa,avg_test_score,technical_score,aptitude_score,num_projects,num_internships,skills,placed,company,salary
S1417,Rohan,IT,6.58,80.1,53.8,46.3,5,1,"Express, HTML, CSS",0,,0
S1083,Karan,IT,7.05,81.87,65.99,82.13,3,2,"React, Java, CSS",0,,0
S1898,Aarav,CIVIL,7.25,65.7,85.05,54.53,3,1,"Revit, Surveying, STAAD",1,TCS,492863
S0400,Isha,CSE,9.02,76.62,70.25,57.84,3,0,"SQL, C++, DL",0,,0
S0547,Aarav,CIVIL,7.93,79.47,72.11,65.7,1,1,"AutoCAD, Revit, Surveying",0,,0
S1351,Diya,IT,8.24,67.16,82.83,59.41,3,2,"React, CSS, Express",1,Infosys,497982
S0544,Rahul,ECE,7.17,64.81,71.45,87.66,2,1,"C++, VLSI, Verilog",1,TCS,560711
S1755,Rahul,IT,7.73,81.4,61.02,67.15,4,1,"React, HTML, Node",1,Infosys,559361
S2000,Diya,IT,7.51,60.19,79.93,67.15,2,1,"Express, Node, HTML",0,,0
S0414,Aisha,CSE,8.14,77.77,72.66,79.23,3,2,"DL, Python, ML",1,Infosys,354859
S1871,Diya,CIVIL,8.55,56.81,64.71,68.78,1,1,"Revit, STAAD, Surveying",0,,0
S1421,Karan,CIVIL,6.58,50.62,71.94,73.78,2,0,"STAAD, Surveying, AutoCAD",1,TCS,514315
S1720,Priya,CIVIL,6.81,82.21,67.43,72.67,1,2,"Revit, AutoCAD, STAAD",1,TCS,481965
S1015,Rohan,MECH,6.85,72.08,85.4,61.79,2,0,"MATLAB, AutoCAD, SolidWorks",0,,0
S0054,Isha,CSE,7.25,83.34,66.84,63.91,3,1,"ML, DataScience, Python",0,,0
S1744,Nikhil,CSE,6.06,79.88,93.04,68.65,3,0,"Python, C++, DataScience",1,TCS,370783
S0821,Rohan,CIVIL,7.84,62.78,77.83,39.62,5,1,"STAAD, Surveying, AutoCAD",1,Infosys,376811
S0216,Aarav,IT,7.61,72.81,73.76,72.0,3,1,"Express, CSS, HTML",1,HCL,548998
S1728,Karan,ECE,8.91,71.19,76.51,80.57,4,1,"Verilog, VLSI, Embedded",1,TCS,424372
S0652,Nikhil,CSE,9.2,92.54,88.38,75.9,3,0,"SQL, DataScience, Python",1,TCS,373159
S1246,Ananya,ECE,6.75,78.75,48.66,76.36,3,0,"Embedded, Verilog, C",1,Wipro,365480
S1310,Karan,ECE,6.95,88.84,44.91,80.34,2,1,"Verilog, C++, Embedded",1,HCL,416976
S0115,Priya,CIVIL,7.88,77.6,68.42,54.44,4,2,"Revit, AutoCAD, Surveying",0,,0
S0543,Isha,CIVIL,7.52,90.24,56.39,74.11,1,1,"STAAD, Surveying, Revit",1,TCS,579800
S0531,Isha,MECH,6.89,73.26,63.98,64.6,2,2,"MATLAB, AutoCAD, Python",1,TCS,353760
S1002,Aarav,MECH,6.18,66.53,63.51,60.52,5,0,"MATLAB, SolidWorks, AutoCAD",1,TCS,570615
S0148,Priya,IT,8.07,68.74,68.16,57.39,2,0,"React, Express, Java",1,Wipro,407874
S1338,Aisha,MECH,6.35,62.57,72.77,76.33,5,1,"MATLAB, SolidWorks, Python",0,,0
S0565,Priya,IT,8.46,62.38,77.77,70.74,4,2,"React, Java, CSS",0,,0
S1403,Karan,MECH,6.65,67.83,63.45,66.28,4,1,"AutoCAD, MATLAB, SolidWorks",1,Wipro,390873
S1631,Aisha,MECH,8.39,71.31,73.69,80.61,1,1,"AutoCAD, Python, MATLAB",1,Wipro,360142
S1625,Nikhil,CIVIL,7.31,73.19,100.0,53.77,3,1,"AutoCAD, STAAD, Surveying",1,Infosys,547988
S1714,Ananya,IT,6.88,89.04,74.76,61.85,1,1,"Node, Java, React",1,Infosys,513893
S0024,Aisha,CSE,7.6,63.38,80.71,88.1,4,1,"C++, SQL, DL",1,HCL,570882
S0822,Rohan,MECH,5.5,83.17,85.81,69.11,2,0,"AutoCAD, SolidWorks, Python",0,,0
S1813,Ananya,CIVIL,7.1,67.73,78.12,76.83,4,2,"AutoCAD, Surveying, STAAD",1,TCS,515190
S1325,Ananya,IT,7.41,69.04,83.88,67.42,2,1,"Express, React, Java",1,HCL,414512
S1963,Karan,CSE,7.96,73.22,75.22,66.94,3,1,"Python, SQL, C++",1,Wipro,570955
S0287,Priya,MECH,6.23,76.87,74.49,65.46,2,1,"AutoCAD, MATLAB, SolidWorks",1,HCL,481127
S0199,Diya,MECH,7.29,83.56,52.89,66.88,3,1,"MATLAB, Python, SolidWorks",1,TCS,435563
S1221,Aisha,MECH,6.16,64.69,65.21,61.41,1,1,"AutoCAD, MATLAB, Python",1,TCS,388756
S0764,Rohan,ECE,6.7,80.72,85.78,73.7,3,1,"C, Verilog, Embedded",0,,0
S0337,Aisha,ECE,7.36,72.14,88.16,75.91,5,2,"Embedded, C, Verilog",1,HCL,478742
S0223,Ananya,CSE,7.72,59.39,97.08,82.85,2,1,"ML, C++, DL",1,HCL,563162
S0854,Aarav,ECE,8.29,86.41,70.13,73.78,4,1,"C++, Embedded, VLSI",0,,0
S1025,Karan,CIVIL,7.38,68.05,74.03,60.13,2,2,"AutoCAD, Revit, STAAD",1,Infosys,587680
S1058,Priya,CIVIL,6.71,71.71,62.0,67.89,5,1,"AutoCAD, STAAD, Surveying",1,Wipro,559646
S1370,Rohan,MECH,8.35,75.32,75.08,75.95,4,0,"AutoCAD, SolidWorks, MATLAB",0,,0
S0586,Rohan,CSE,6.18,78.9,58.3,82.96,4,2,"ML, C++, DataScience",1,TCS,466049
S0805,Isha,CIVIL,9.35,64.44,67.3,75.07,4,1,"Surveying, STAAD, AutoCAD",0,,0
S1830,Aisha,CSE,6.9,94.58,80.45,75.45,2,0,"SQL, DataScience, DL",1,Infosys,586825
S1919,Ananya,ECE,8.1,59.05,67.52,59.59,3,1,"C++, Verilog, Embedded",0,,0
S1637,Diya,CIVIL,6.67,65.35,50.0,57.92,2,0,"Surveying, AutoCAD, Revit",0,,0
S0897,Rohan,IT,6.59,93.12,73.45,67.61,4,1,"HTML, Java, React",0,,0
S1703,Ananya,IT,5.5,59.74,83.64,81.3,3,0,"React, Express, HTML",0,,0
S1097,Diya,IT,8.04,74.56,69.76,76.04,3,2,"HTML, CSS, Node",1,HCL,418586
S1017,Diya,ECE,7.27,77.49,73.47,62.85,4,1,"Verilog, Embedded, VLSI",0,,0
S0834,Rohan,IT,5.52,95.0,66.01,80.17,3,1,"React, Node, Java",0,,0
S0584,Diya,CSE,6.26,62.09,72.58,51.91,4,1,"SQL, C++, DataScience",1,HCL,559383
S0855,Diya,CSE,6.93,46.52,66.95,59.12,3,1,"C++, ML, Python",0,,0
S0210,Isha,IT,8.06,73.04,66.48,68.97,3,2,"React, HTML, CSS",1,Wipro,513514
S1262,Aisha,CIVIL,9.4,78.56,67.1,82.26,2,1,"Surveying, Revit, STAAD",1,Wipro,516951
S0127,Isha,IT,7.13,54.25,69.5,65.01,4,1,"Node, CSS, React",1,HCL,379625
S0912,Aarav,CSE,7.27,61.77,59.54,65.99,3,1,"SQL, ML, C++",0,,0
S1142,Rahul,ECE,7.66,73.32,88.68,85.94,2,1,"C++, Verilog, C",0,,0
S1341,Nikhil,CSE,6.69,59.21,98.23,46.73,3,1,"Python, C++, SQL",1,Wipro,449838
S1002,Aarav,MECH,6.18,66.53,63.51,60.52,5,0,"MATLAB, SolidWorks, AutoCAD",1,TCS,570615
S0750,Rohan,MECH,9.05,73.24,56.44,83.39,2,0,"MATLAB, Python, SolidWorks",0,,0
S0031,Nikhil,ECE,7.32,66.02,76.49,71.11,2,1,"C, C++, Verilog",1,Infosys,450855
S1300,Ananya,CIVIL,7.64,65.18,56.68,69.22,2,1,"Revit, STAAD, AutoCAD",1,Infosys,570926
S1056,Karan,CIVIL,8.8,46.32,58.94,78.4,5,1,"AutoCAD, STAAD, Revit",1,HCL,538378
S0862,Ananya,CSE,7.31,68.64,68.09,78.15,2,0,"DL, Python, DataScience",1,Wipro,361393
S1161,Isha,IT,6.33,74.31,81.95,74.92,1,0,"CSS, Express, React",1,TCS,527885
S1583,Ananya,IT,7.94,68.2,66.72,58.53,3,0,"Java, Node, Express",1,Infosys,365203
S1088,Priya,CSE,7.45,69.47,43.81,73.77,3,2,"C++, Python, DataScience",1,Wipro,449926
S0229,Isha,CIVIL,6.82,72.83,73.27,81.21,4,2,"AutoCAD, Surveying, STAAD",1,Wipro,367334
S0053,Karan,CSE,7.87,77.01,77.57,62.86,4,1,"C++, Python, SQL",1,Infosys,542484
S0165,Priya,CIVIL,8.92,61.62,90.38,67.27,2,0,"STAAD, Revit, Surveying",1,Infosys,572726
S0611,Priya,CIVIL,8.83,79.35,59.75,69.77,2,1,"STAAD, Revit, Surveying",1,Wipro,417883
S0346,Aarav,ECE,7.05,69.47,69.05,67.76,3,0,"VLSI, Verilog, C++",0,,0
S1619,Aarav,IT,7.67,68.84,41.27,81.55,4,1,"HTML, CSS, Node",1,Infosys,355248
S0763,Ananya,ECE,7.93,60.45,38.63,75.41,2,1,"Embedded, C, C++",1,HCL,390412
S0719,Rohan,CIVIL,7.44,75.76,72.77,54.97,4,2,"AutoCAD, Revit, STAAD",1,Wipro,597816
S0821,Rohan,CIVIL,7.84,62.78,77.83,39.62,5,1,"STAAD, Surveying, AutoCAD",1,Infosys,376811
S1971,Aarav,MECH,6.98,81.04,85.27,72.63,3,0,"AutoCAD, Python, MATLAB",0,,0
S0044,Aarav,MECH,6.43,81.3,67.87,59.24,1,1,"Python, MATLAB, SolidWorks",1,Wipro,559297
S0942,Nikhil,CIVIL,6.32,65.59,56.35,56.14,2,1,"AutoCAD, STAAD, Revit",1,TCS,570412
S1166,Karan,CIVIL,7.95,67.81,77.23,80.53,3,0,"Surveying, Revit, AutoCAD",1,Wipro,579830
S0466,Aarav,IT,7.63,86.22,66.1,71.02,4,2,"Node, Java, Express",1,HCL,444562
S0165,Priya,CIVIL,8.92,61.62,90.38,67.27,2,0,"STAAD, Revit, Surveying",1,Infosys,572726
S1466,Rohan,IT,7.96,82.22,61.97,73.89,2,1,"Node, Java, React",1,HCL,445940
S0214,Rahul,MECH,7.32,90.11,81.32,64.73,4,0,"SolidWorks, AutoCAD, Python",1,HCL,454913
S0649,Ananya,MECH,6.42,67.44,74.25,78.49,3,0,"MATLAB, AutoCAD, SolidWorks",0,,0
S0855,Diya,CSE,6.93,46.52,66.95,59.12,3,1,"C++, ML, Python",0,,0
S0255,Priya,CIVIL,8.22,79.75,74.81,83.72,5,1,"STAAD, Revit, AutoCAD",1,Infosys,587289
S0406,Rahul,ECE,7.84,75.74,62.7,54.72,2,1,"VLSI, Verilog, C++",1,TCS,562825
S1585,Priya,ECE,7.98,95.0,82.08,66.82,2,1,"Verilog, Embedded, C++",0,,0
S1924,Diya,ECE,6.98,54.88,90.44,80.79,3,1,"C, C++, Embedded",1,TCS,377367
S0356,Nikhil,CSE,5.89,70.54,40.45,63.76,3,2,"C++, ML, DL",1,Infosys,468691
S0893,Rahul,IT,9.07,82.19,99.35,58.84,3,1,"Express, React, Node",1,Infosys,420312
S1776,Nikhil,ECE,6.52,67.38,86.5,89.47,4,0,"C++, Embedded, VLSI",1,Wipro,364335
S1644,Isha,MECH,8.33,68.05,73.56,61.97,3,1,"SolidWorks, Python, MATLAB",0,,0
S1927,Rahul,CIVIL,7.63,56.83,85.91,62.62,3,0,"Surveying, STAAD, Revit",1,Wipro,399669
S1542,Rohan,ECE,7.0,60.55,73.89,53.15,2,1,"C, Embedded, Verilog",1,HCL,509345
S1745,Aisha,IT,7.44,76.96,72.06,84.61,5,0,"Express, CSS, Java",0,,0
S1266,Isha,MECH,7.25,84.62,63.35,49.83,4,2,"AutoCAD, SolidWorks, Python",1,HCL,373172
S1149,Aarav,MECH,8.09,50.64,77.01,72.45,2,1,"MATLAB, Python, AutoCAD",0,,0
S1221,Aisha,MECH,6.16,64.69,65.21,61.41,1,1,"AutoCAD, MATLAB, Python",1,TCS,388756
S0314,Aarav,MECH,8.0,66.17,55.81,73.43,4,1,"Python, AutoCAD, SolidWorks",0,,0
S0438,Karan,CIVIL,7.83,64.43,80.24,62.02,1,0,"Revit, AutoCAD, STAAD",0,,0
S0943,Karan,IT,8.69,71.43,88.95,55.71,1,2,"React, Java, HTML",1,Wipro,558388
S0368,Aarav,IT,8.52,86.6,75.87,76.48,5,2,"Java, React, Node",1,Wipro,363703
S1450,Isha,MECH,7.16,62.18,60.25,70.57,4,1,"SolidWorks, Python, MATLAB",1,Infosys,449145
S0003,Ananya,ECE,8.23,61.58,72.9,79.1,3,1,"Embedded, C++, Verilog",1,Wipro,476471
S0173,Karan,IT,6.42,68.56,75.05,80.94,2,0,"Node, React, Express",1,Infosys,387420
S1648,Karan,CIVIL,6.03,85.3,86.26,81.92,3,1,"AutoCAD, Revit, Surveying",1,TCS,432687
S1922,Isha,CSE,6.14,53.34,81.05,65.31,2,1,"DataScience, ML, DL",0,,0
S0628,Aisha,IT,5.5,79.88,75.45,68.59,5,1,"Java, HTML, React",0,,0
S1987,Rahul,ECE,8.31,58.99,83.72,50.15,5,1,"Embedded, C++, Verilog",1,Infosys,496243
S0609,Priya,ECE,7.83,62.8,81.41,77.82,2,1,"Embedded, C++, Verilog",0,,0
S1542,Rohan,ECE,7.0,60.55,73.89,53.15,2,1,"C, Embedded, Verilog",1,HCL,509345
S1234,Rahul,ECE,9.51,69.08,60.34,69.54,3,2,"Embedded, VLSI, C",1,Wipro,508732
S1896,Priya,ECE,7.22,61.28,70.34,48.47,2,1,"C++, VLSI, C",0,,0
S1811,Aisha,ECE,7.95,67.63,64.23,63.49,3,2,"Embedded, C++, C",1,Wipro,569007
S1965,Nikhil,ECE,7.29,91.31,69.8,77.02,3,1,"Embedded, C, VLSI",0,,0
S1306,Diya,CIVIL,8.72,62.24,74.22,49.01,2,1,"AutoCAD, Revit, STAAD",1,HCL,532117
S1615,Rahul,CIVIL,8.24,57.63,66.71,79.3,4,1,"AutoCAD, Revit, STAAD",1,Wipro,569940
S1261,Priya,CIVIL,8.01,55.19,77.35,65.24,3,0,"Revit, Surveying, STAAD",0,,0
S0035,Rahul,MECH,8.32,95.0,78.57,73.06,2,1,"SolidWorks, MATLAB, AutoCAD",0,,0
S0812,Ananya,IT,8.18,57.4,79.29,85.41,5,1,"React, Express, Node",1,Infosys,352160
S1465,Priya,CIVIL,7.82,73.68,55.72,76.64,5,0,"Surveying, Revit, AutoCAD",1,HCL,432663
S1874,Priya,CSE,7.24,76.9,80.43,65.97,5,0,"DataScience, DL, Python",1,HCL,589127
S1412,Priya,MECH,10.0,40.0,73.71,79.8,3,1,"MATLAB, SolidWorks, AutoCAD",0,,0
S1094,Rohan,IT,6.15,76.04,76.19,75.02,2,1,"Java, Express, CSS",1,Wipro,573429
S1208,Diya,CSE,7.63,72.61,59.82,75.99,4,1,"C++, SQL, Python",0,,0
S1118,Priya,MECH,6.48,73.62,84.73,68.87,2,1,"AutoCAD, MATLAB, Python",1,HCL,352242
S0234,Nikhil,ECE,8.45,69.17,92.96,61.17,4,1,"Verilog, VLSI, Embedded",1,TCS,490553
S1334,Isha,ECE,7.81,71.6,79.0,73.85,1,1,"Embedded, C++, C",1,HCL,579382
S1324,Priya,MECH,7.5,64.45,73.4,95.0,2,1,"MATLAB, AutoCAD, SolidWorks",1,Infosys,448934
S0972,Karan,MECH,7.57,77.39,72.71,69.36,4,0,"SolidWorks, Python, MATLAB",0,,0
S1811,Aisha,ECE,7.95,67.63,64.23,63.49,3,2,"Embedded, C++, C",1,Wipro,569007
S0039,Aarav,CSE,9.09,67.16,97.4,61.99,1,1,"ML, SQL, C++",1,Infosys,393464
S0279,Priya,CIVIL,7.9,74.04,60.13,68.41,3,1,"Surveying, Revit, STAAD",0,,0
S1073,Priya,CIVIL,7.52,92.33,72.31,67.44,4,1,"STAAD, Surveying, AutoCAD",0,,0
S1321,Isha,CSE,8.03,75.12,88.74,55.51,3,2,"C++, Python, DL",1,Infosys,426178
S1085,Priya,MECH,8.02,65.74,74.42,58.85,1,1,"Python, AutoCAD, MATLAB",1,HCL,583716
S1246,Ananya,ECE,6.75,78.75,48.66,76.36,3,0,"Embedded, Verilog, C",1,Wipro,365480
S0415,Isha,MECH,6.93,77.52,68.04,56.4,4,2,"MATLAB, Python, AutoCAD",1,Infosys,507713
S0314,Aarav,MECH,8.0,66.17,55.81,73.43,4,1,"Python, AutoCAD, SolidWorks",0,,0
S1402,Priya,ECE,8.59,75.55,70.53,61.41,2,1,"Verilog, VLSI, C++",0,,0
S1793,Rahul,MECH,6.62,82.12,51.5,78.33,2,1,"SolidWorks, MATLAB, AutoCAD",0,,0
S1927,Rahul,CIVIL,7.63,56.83,85.91,62.62,3,0,"Surveying, STAAD, Revit",1,Wipro,399669
S1234,Rahul,ECE,9.51,69.08,60.34,69.54,3,2,"Embedded, VLSI, C",1,Wipro,508732
S1631,Aisha,MECH,8.39,71.31,73.69,80.61,1,1,"AutoCAD, Python, MATLAB",1,Wipro,360142
S1524,Rohan,MECH,7.08,63.74,73.86,42.94,3,0,"Python, MATLAB, AutoCAD",1,HCL,410704
S1949,Karan,CSE,8.47,76.43,57.65,79.34,4,1,"ML, SQL, DL",0,,0
S1431,Aisha,ECE,6.78,89.44,81.94,93.19,4,1,"Verilog, Embedded, C",0,,0
S0314,Aarav,MECH,8.0,66.17,55.81,73.43,4,1,"Python, AutoCAD, SolidWorks",0,,0
S1470,Diya,CSE,9.04,81.32,77.4,90.47,2,1,"ML, SQL, DL",0,,0
S0815,Rahul,MECH,6.22,60.22,75.21,83.71,3,0,"Python, SolidWorks, MATLAB",1,HCL,356903
S0163,Aarav,CIVIL,8.43,71.04,100.0,69.68,3,0,"STAAD, Surveying, AutoCAD",1,TCS,568048
S1279,Diya,IT,6.87,76.39,75.25,53.39,4,1,"CSS, HTML, Express",1,Wipro,373236
S0660,Rahul,MECH,5.75,56.07,73.45,76.14,4,1,"AutoCAD, SolidWorks, MATLAB",0,,0
S1088,Priya,CSE,7.45,69.47,43.81,73.77,3,2,"C++, Python, DataScience",1,Wipro,449926
S0483,Isha,CIVIL,7.63,71.95,76.57,55.33,3,0,"Revit, Surveying, AutoCAD",1,Wipro,525534
S1748,Priya,ECE,7.3,71.97,58.12,73.39,2,1,"VLSI, C, Verilog",1,HCL,508471
S1535,Aarav,ECE,6.71,78.04,47.15,81.44,3,1,"Verilog, C, C++",0,,0
S0852,Priya,MECH,6.0,80.62,75.96,66.56,3,1,"MATLAB, AutoCAD, Python",0,,0
S1153,Rahul,ECE,6.88,73.14,68.53,56.66,3,0,"C, Verilog, Embedded",0,,0
S1892,Diya,IT,6.76,73.56,72.34,79.92,4,2,"CSS, React, HTML",0,,0
S0726,Priya,CIVIL,6.78,72.51,87.69,60.54,3,0,"Surveying, AutoCAD, STAAD",0,,0
S0138,Nikhil,ECE,8.3,70.19,95.4,66.21,5,1,"VLSI, Embedded, Verilog",1,Wipro,427648
S1622,Isha,CSE,6.82,80.69,79.07,43.98,3,1,"SQL, DL, C++",1,TCS,374386
S1346,Aarav,CIVIL,7.33,73.09,68.93,62.77,4,2,"Revit, Surveying, STAAD",1,Infosys,395570
S1452,Rohan,CIVIL,6.09,82.12,72.17,59.96,2,1,"AutoCAD, Surveying, STAAD",0,,0
S0594,Karan,ECE,7.46,62.23,76.63,57.0,4,1,"Embedded, Verilog, C",1,Wipro,563425
S1135,Karan,ECE,6.37,71.89,81.26,76.77,2,1,"Embedded, VLSI, C",1,Infosys,565531
S0867,Diya,CSE,6.07,48.1,64.85,82.37,2,1,"DL, ML, SQL",0,,0
S1012,Ananya,IT,6.68,69.65,57.35,67.6,2,0,"React, Java, HTML",0,,0
S1404,Isha,CIVIL,8.19,88.49,57.4,51.92,3,0,"STAAD, Revit, Surveying",1,Wipro,518955
S1190,Nikhil,CIVIL,8.14,73.39,52.81,84.71,1,1,"AutoCAD, Surveying, STAAD",1,Infosys,496597
S0434,Aisha,CSE,9.69,65.34,86.74,35.0,2,0,"Python, DL, DataScience",1,HCL,404344
S0076,Nikhil,CIVIL,7.09,67.99,64.52,67.81,3,0,"AutoCAD, Surveying, Revit",0,,0
S0726,Priya,CIVIL,6.78,72.51,87.69,60.54,3,0,"Surveying, AutoCAD, STAAD",0,,0
S1460,Aisha,ECE,8.8,52.61,80.99,58.86,1,1,"C++, Verilog, Embedded",0,,0
S0478,Nikhil,CIVIL,8.51,65.08,76.38,76.73,5,1,"STAAD, Surveying, AutoCAD",1,Infosys,452780
S0607,Diya,CIVIL,6.75,50.07,74.54,65.77,3,0,"AutoCAD, Revit, STAAD",0,,0
S1643,Rohan,ECE,8.23,53.29,63.36,51.94,3,2,"Embedded, C, VLSI",1,TCS,415610
S1838,Aarav,IT,7.94,72.8,53.29,66.36,5,1,"Java, Node, React",1,Wipro,425724
S1948,Rohan,MECH,8.5,56.84,64.73,62.87,3,2,"SolidWorks, Python, MATLAB",1,TCS,548259
S0853,Priya,MECH,9.04,79.5,78.78,62.58,5,2,"MATLAB, Python, AutoCAD",1,Infosys,573824
S0403,Rahul,CIVIL,7.16,62.2,88.06,67.77,3,1,"STAAD, AutoCAD, Surveying",0,,0
S1071,Nikhil,CSE,6.75,67.44,91.9,55.9,2,2,"DataScience, ML, C++",0,,0
S1633,Aisha,CIVIL,8.8,50.19,83.85,56.05,1,0,"AutoCAD, Surveying, Revit",0,,0
S1000,Rahul,MECH,7.64,63.87,70.0,66.14,3,1,"AutoCAD, SolidWorks, MATLAB",1,TCS,527862
S1332,Karan,ECE,6.75,62.94,66.15,65.69,4,1,"C++, C, Verilog",1,Infosys,595527
S0002,Diya,IT,7.66,77.19,58.89,89.0,3,1,"Express, Node, Java",0,,0
S0844,Aarav,CSE,7.12,81.36,73.28,52.44,1,1,"C++, ML, DataScience",1,TCS,527519
S0016,Priya,ECE,6.55,64.65,82.29,51.3,2,2,"VLSI, Embedded, Verilog",1,HCL,382344
S1000,Rahul,MECH,7.64,63.87,70.0,66.14,3,1,"AutoCAD, SolidWorks, MATLAB",1,TCS,527862
S1229,Rohan,ECE,7.97,64.32,70.98,71.84,2,1,"C++, VLSI, Verilog",1,HCL,430444
S1130,Rohan,CSE,7.6,79.78,68.75,55.74,5,0,"C++, Python, DataScience",0,,0
S0885,Isha,ECE,6.06,58.92,71.27,78.83,2,1,"Embedded, C, C++",0,,0
S1376,Karan,IT,8.05,64.81,80.37,49.73,2,1,"Node, HTML, React",1,HCL,452729
S0758,Nikhil,MECH,5.98,84.17,63.06,95.0,4,0,"SolidWorks, Python, AutoCAD",1,Wipro,539194
S1464,Karan,ECE,8.77,57.59,74.61,77.45,3,2,"Embedded, C, VLSI",1,Infosys,498656
S0056,Rahul,IT,8.2,54.39,64.29,56.3,5,2,"React, CSS, Node",1,HCL,476005
S0818,Diya,CSE,7.26,71.9,74.21,58.43,2,1,"DataScience, Python, DL",1,Infosys,466818
S1439,Karan,CIVIL,7.14,67.77,82.21,75.77,3,1,"Revit, AutoCAD, Surveying",0,,0
S0334,Ananya,CIVIL,6.85,58.79,100.0,68.23,3,1,"Revit, Surveying, AutoCAD",1,HCL,465377
S0837,Karan,ECE,8.94,63.63,81.28,78.09,4,1,"Verilog, C++, Embedded",1,Wipro,582347
S1151,Priya,ECE,8.03,70.12,95.07,75.49,5,0,"Embedded, C++, VLSI",0,,0
S1933,Aarav,CIVIL,7.67,76.68,51.0,68.37,4,1,"AutoCAD, Surveying, STAAD",1,TCS,477998
S1037,Isha,IT,7.98,76.32,75.65,91.46,3,1,"HTML, React, Express",1,TCS,384894
S0470,Priya,IT,7.85,66.57,66.24,37.91,3,1,"React, CSS, HTML",0,,0
S0386,Aisha,ECE,5.65,90.21,66.5,86.63,3,2,"Embedded, VLSI, Verilog",0,,0
S0947,Isha,CSE,6.72,74.17,90.93,71.35,5,0,"Python, DataScience, SQL",1,Infosys,401928
S1820,Rahul,CIVIL,10.0,71.16,69.74,77.52,5,1,"Surveying, AutoCAD, Revit",1,TCS,512524
S1141,Aarav,CIVIL,5.5,55.81,68.61,79.26,2,0,"AutoCAD, Surveying, STAAD",1,HCL,362641
S1410,Rahul,MECH,8.81,61.08,77.7,60.87,3,1,"SolidWorks, MATLAB, Python",0,,0
S1430,Aisha,CIVIL,6.15,81.07,51.85,70.29,4,1,"STAAD, AutoCAD, Revit",1,TCS,475361
S0938,Isha,CIVIL,7.11,65.53,57.19,77.97,3,1,"STAAD, Revit, Surveying",1,Infosys,406421
S1121,Karan,MECH,6.21,68.81,87.21,81.92,3,0,"Python, MATLAB, AutoCAD",1,HCL,560354
S0348,Nikhil,CIVIL,6.9,75.92,72.5,63.19,4,0,"Revit, Surveying, STAAD",1,Infosys,461036
S0397,Nikhil,CIVIL,8.87,70.07,42.98,76.46,3,2,"AutoCAD, STAAD, Surveying",0,,0
S0577,Diya,ECE,10.0,62.3,76.33,45.29,3,2,"C, VLSI, Embedded",1,Infosys,358552
S1318,Rahul,CSE,7.59,70.39,83.33,74.94,4,1,"SQL, Python, DataScience",1,HCL,491305
S1202,Aisha,MECH,7.45,79.6,69.71,61.33,3,0,"SolidWorks, AutoCAD, MATLAB",1,Wipro,571574
S0316,Nikhil,MECH,6.99,91.21,67.55,78.87,4,0,"MATLAB, AutoCAD, SolidWorks",0,,0
S1616,Nikhil,CSE,5.5,66.99,65.11,77.06,4,1,"ML, C++, DL",1,HCL,549435
S1618,Isha,MECH,6.06,70.82,48.54,63.37,4,1,"MATLAB, AutoCAD, Python",1,HCL,400470
S0643,Rahul,IT,7.82,72.43,100.0,77.57,2,1,"HTML, CSS, Node",0,,0
S1139,Isha,CSE,7.62,65.44,72.74,77.16,3,1,"C++, DL, Python",1,TCS,384032
S1401,Priya,CSE,7.06,79.43,82.9,64.8,3,1,"C++, DataScience, Python",0,,0
S1404,Isha,CIVIL,8.19,88.49,57.4,51.92,3,0,"STAAD, Revit, Surveying",1,Wipro,518955
S0211,Aisha,CSE,6.12,82.57,71.01,95.0,3,0,"DataScience, DL, Python",1,TCS,379108
S1173,Priya,IT,8.7,73.22,70.66,77.93,5,0,"Express, HTML, CSS",1,HCL,485636
S0645,Nikhil,MECH,8.25,81.27,85.19,66.8,4,1,"SolidWorks, AutoCAD, Python",1,HCL,417482
S1764,Nikhil,IT,7.45,87.97,77.26,66.98,3,0,"Java, Express, React",1,Wipro,432529
S1001,Aisha,IT,9.01,65.43,52.19,65.87,3,1,"CSS, Node, HTML",1,HCL,529099
S1964,Isha,CSE,7.73,69.03,55.51,68.99,4,2,"SQL, DataScience, DL",1,Infosys,537287
S0579,Priya,ECE,7.81,42.96,64.26,57.73,1,1,"Embedded, Verilog, C",1,HCL,389260
S1932,Rohan,ECE,8.73,53.06,78.97,90.57,5,0,"VLSI, Verilog, C",1,Wipro,406230
S1886,Aisha,CIVIL,6.9,85.85,72.44,40.54,3,1,"AutoCAD, Revit, Surveying",0,,0
S1750,Priya,ECE,8.23,68.96,61.45,92.58,3,0,"C, C++, Verilog",1,Infosys,544434
S1759,Aisha,IT,6.83,69.38,80.68,59.56,2,2,"Express, React, Node",0,,0
S1139,Isha,CSE,7.62,65.44,72.74,77.16,3,1,"C++, DL, Python",1,TCS,384032
S1732,Karan,ECE,6.57,53.15,72.78,73.43,5,2,"Verilog, Embedded, C++",1,TCS,405621
S1697,Rohan,CSE,8.24,69.36,72.05,74.07,1,1,"Python, ML, DL",1,HCL,534286
S1064,Rohan,IT,8.76,78.1,79.08,45.09,4,0,"Java, Node, CSS",1,Infosys,370737
S1302,Nikhil,ECE,8.89,62.05,56.7,54.46,2,2,"Verilog, VLSI, C++",1,Infosys,421389
S1308,Diya,CIVIL,8.12,85.17,79.07,72.91,3,1,"Revit, AutoCAD, Surveying",1,TCS,463084
